post_id,text,comment_time,from_id
65544,"Не очень помню историю с Опелем, но знаю пару примеров, когда технологии давали. Ну как давали, за них заплатить надо. Может сверхкрутые штуки не дадут, но судя по разнице производительностей в России и Германии, тем более США, мы не на одно поколение технологий отстаём. Так вот примеры: в том году на Челябинском метзаводе закончили установку рельсобалочного стана по производству рельсов длинных для скоростных поездов, до этого РЖД закупало их в Японии - теперь эти деньги будет получать российски завод, а РЖД получит рельсы, вроде процентов на 10-15 дешевле. Ниссан купил-таки автоваз, последний получил неплохие технологии, сейчас они с ними работают, уровень постепенно растёт. Собственно нужно, чтобы Ниссан проделал очень тяжёлую и грязную работу - ходил по сотням нынешних поставщиков, капал им на мозги, чтобы они повышали уровень производства, чтобы лады не ломались как жестяные тазики, а были хотя бы на уровне недорогих иностранных малолитражек. Есть такая компания СОЛЛЕРС, они работают с японской ssangyong. В отличие от необходимости продавать заводы, как у Автоваза, здесь они просто договорились о совместных предприятиях, соответственно прибыль делят пополам, японцы дают все технологии, ибо это в их интересах - им надо рынок осваивать, страна получает рабочие места (зарплаты), поставщиков (опять же рабочие места), технологии, хорошие автомобили. Замечу кстати, что некоторые говорят, что иностранцы забирают прибыль и это типа не выгодно. Я считаю, что выгодно, дивиденды - это процентов 10 от добавленной стоимости, которую создаёт предприятие, остальное - выгода государства, где стоит завод. Вообще многие автомобилестроители пришли в Россию, те же заводы в Калуге, под Питером. Там правда пришлось постепенно корректировать т.н. законы о промсборке, которые вынуждали их размещать здесь именно производство, а не сборку, в противном случае цены на импортные запчасти были очень высокие. Вообще очень существенная статья импорта в 2000-е была именно оборудование, модернизация очень масштабная была, хотя есть ещё куда расти.

Промшпионаж - тоже дело хорошее, но он круто работает, когда на твоей территории размещают готовый завод, как в Китае, например. Там можно быстро и легко ... позаимствовать технологию. Воровать в больших масштабах прям на их территории тяжело. Да и какие технологии брать, для каких отраслей? Насколько я понимаю, используют более удобные альтернативы вроде отправления своих людей на обучение на запад, а потом создают условия, чтобы эти люди вернулись. Так было в Сингапуре, в Китае, в Японии, там студентов в их колледжи посылали пачками. Ну особенно это заметно по китайцам, потому что их много, они сейчас просто везде там, как раз потому, что Китай понял, что потенциал от имитации заканчивается, нужны технологии. У он ещё меньше, капиталовооружённость у нас выше, чем в Китае.

Пальцы уже устали, поэтому отвечу про ставки коротко. Да, они держат ставки низкие, им это позволяет инфляция. Нам не позволяет, ибо есть много механизмов индексации, высокий монополизм, плохо развитый финансовый рынок, высокая доля неформального сектора, которая не позволяет проводить точную фин.политику. Всё это приводит к высокой инфляции. Понизить ключевую ставку сейчас тяжело, тут наложились у нас проблемы с банковским сектором. Во-первых, был быстрый бум потребкредитования и микрофинансирования, что привело к повышению невозвратов, это нужно поправить, ЦБ это и делает. Во-вторых, если Вы заметили, то последние 1.5 года банки много закрывают, это их чистят, ибо они занимаются махинациями (вспомните банк Москвы, из которого активы вывели). Их нужно почистить, чтобы можно было легко управлять. Если ЦБ будет сейчас делать всё как на западе, т.е. по уму, то будет кирдык имхо, ибо действительно много ""дыр"" - деньги слишком легко утекают за границу, слишком легко выводятся в нал и тд, чему как раз все эти схемы в нечистоплотных банках и способствуют. Ну типа как лить воду в решето - надо сначала дыры заткнуть. В России очень много ещё недостатков с т.зр. экономической политики, это всё нужно разгребать, чтобы получить в руки инструменты, которые использует ЕЦБ, ФРС и банк Японии. 
Чёрт, всё-равно длинно получилось.",1402847386,7913923
65544,"[id7913923|Егор], японской ssangyong?! это корейская компания!, им мерсы продают то что снято с производства... при чём тут японыя?",1402855182,119911549
65544,Все никак этот чувак с Камаза не уймется - креатив за креативом))),1402860535,2140388
65544,"Да, корейская, конечно, бес попутал.",1402885382,7913923
237580,$ будет по 100😕,1603466528,16177696
229388,Курс рубля переоценен. Напрасно. Все равно придется расплачиваться новым 2008 или 2014 годом.,1564418196,361942781
229388,Очень интересный анализ и не менее интересный прогноз.,1564555132,386544340
180252,"ничего страшного пососите лапу годик другой, а то привыкли жировать.",1479483201,49784116
180252,А наше Отечество здесь при чём?Итак полный карт бланш с 1945 года.,1479491856,19513854
180261,👍😊,1479482624,67624375
180261,Не устаю ржать над тупостью заголовков этого ватного Ыксперта. :)))),1479483207,168555360
180261,"[id168555360|Марат], а ты попрыгай и пройдет😊",1479493802,149426649
180261,"ситуация вообще говоря интересная такие субъекты как США или ЕС могут позволить себе вливать триллионы наличности в собственные экономики без всяких последствий в виде девальвации собственной валюты по отношению к другим валютам и роста инфляции. 
А еще могут позволить себе наращивать собственые долги до таких уровней, при которых другим странам выставили бы дефолтный уровнь.
Остальным странам таким как РФ, Китай, Индия и проч. это счастье недоступно.

И что самое главное, когда всему этому придет конец они США и ЕС в списке пострадавших будут последними в списке.",1479518676,115736418
41006,"Минусы перевешивают плюсы. Да и сами плюсы слабые. Лучше уж мораторий на смертную казнь сняли, было бы больше пользы, чем от этого. Особенно для террористов и торговцев наркотой, а если помогли следствию, то срок многолетний или пожизненный.",1385103017,15593526
41006,"Правильно.
у Кадырова папа - террорист - он министр
у Дудуркаева - он сам министр - дочь терроористка.

Кто-то от Чечни другого ожидал? и что теперь террористам из Чечни в тюрьме сидеть? давно уже всех выпустить надо было.",1385103260,137818818
41006,"[id15593526|Даниил], я удивляюсь затем многие так хотят что бы в стране был смертный казнь что с этого преступников меньше станет,пусть дают уродам пожизненные и пусть сделают так что бы они не прожили долго,пусть эти не люди гниют в урановых в радиационных рудниках и как они гниют пусть показывают по ТВ что бы не было желания совершать зверские преступления у других,кричать легко за смертный казнь и это не означает что этот человек блещет умом.",1385103489,161986711
41006,"[id161986711|Юра], урановые шахты тоже неплохая карьерная перспектива.",1385103598,15593526
41006,"[id15593526|Даниил], кто вам мешает сделать карьеру в урановых рудах, флаг вам в руки))",1385103858,161986711
41006,"[id161986711|Юра], АААААААААААААААА, это была шутка. Смешно : ) Я думаю вы не настолько глупы, чтоб не понять применительно кому я это сказал.",1385104159,15593526
41006,))),1385104214,161986711
41006,"взорвал, выпил, в тюрьму",1385105175,21083339
32820,"Прочитал статью: все предложения - по созданию дополнительных финансовых инструментов. И всё в рамках КРЕДИТНЫХ денег. Это как морфий для тяжелобольного...
Решение в ДОПОЛНЕНИИ финансовой системы нашей страны НЕ ДОЛГОВЫМИ деньгами - http://vk.com/club48988395?w=wall-48988395_2%2Fall",1373720369,170753815
221239,"Греф закрывал рынки целенаправленно 8 лет назад. теперь возрождаем. шаг вперед, два назад. так и живём",1549876092,4292498
221239,Собьет цены вместе с продуктами..),1549887471,786521
221239,"А чем сбивать будет, ракетами?Таки ракет у нас хватает, а вот мозгов нет.",1549946706,121869515
221239,Смешно. Собьёт цены. Очередным повышением налоговой нагрузки или повышением стоимости бензина весной?,1549949632,262414403
221239,"Ну, овощи - это только часть продуктов. Фрукты? Импортные. Мясо и мясопродукты? Их на существующих рынках мало. Разве что китайский ширпотреб. Но для него что рынки, что супермаркеты - все едино, ибо бархло останется барахлом независимо от того, кто и как его продает.",1549978898,361942781
245817,что-то я очереди ни где не вижу....,1632861427,98301609
245818,"Не голодает,",1632843173,242018798
254019,официальный курс в СССР тоже был 60 копеек!,1652146818,6862561
163916,Успех в виде вымирания населения?,1467744378,1978630
163916,"Нашим руководителям нужно оправдывать своё существование борьбой с чем либо,нежели просто устранять причины,а не следствия..",1467746292,232470069
163916,"Нашим руководителям нужно оправдывать своё существование борьбой с чем либо,нежели просто устранять причины,а не следствия..",1467746344,232470069
163916,"В России больше двух лет живёт бывший премьер министр Украины Николай Азаров.
Почему не пользуетесь?Он смог подавить инфляцию и вызвать рост производства даже на нищей Украине ,а уж в России порешает все проблемы легко и быстро.",1467782714,341770455
262220,"А как же церкви со стадионами?? Строили же 20 лет. + Чужие страны поддерживаюли. А теперь об инвестициях задумались.

Цирк да и только. Особенно после всего что случилось.",1678126547,9710177
8278,Эпидемия )),1329133633,1988993
8278,все бездельники против экономии),1329135793,53328281
163929,Отрыто*,1467775153,342873245
204895,"Дайте угадаю: очередная отверточная сборка чешского трактора, выдаваемая за отечественную разработку?
Как АНТ 4135F, который на самом деле Zetor Forterra 135.
Или Т-25 ""Владимирец"", который на замом деле Zetor Major.",1510122066,8803079
204895,капс зажало),1510122127,104643028
204895,"[id8803079|Дзмицер], а какая разница чей и откуда. Надо с чего-то начинать. Локализовали сборку - это уже львиная часть денег осталась в стране. Затем замещаются компоненты и комплектующие шаг за шагом.",1510124818,113623320
204895,"[id113623320|Андрей], Затем не будет. Будет только пропагадистский рев про вставание скален, на котором все и закончится.",1510125042,8803079
204895,"[id8803079|Дзмицер], ну в каком-то случае не будет, а в каком-то будет. Разные ситуации бывают, разные проекты.",1510125148,113623320
204895,капс в 2к17((,1510125405,177079222
204895,"Я облегчу спор! 
В этом случае вся начинка произведена в РФ.",1510125488,-26517977
204895,"Когда Тойота открывала свой завод в Питере - ВВП заявил, что пошлины на ввоз иномарок будут постепенно снижаться, при локализации производства в РФ до 80-95%. Локализация как была 20-30% так и осталась, пошлины как были высокие так и остались. Что мы имеем Весту ""отечественного"" производства, состоящую из импортных комплектующих на 80 % и вечную борьбу за локализацию и конский ценник за эту машину. Бешеные гос. вливания в АвтоВаз и непонятную перспективу. Так может надо пересмотреть налоговую и социальную политику в отечественном автопроме. И все это оплачиваем мы!!!",1510126824,213768341
204895,"Гм, а что, у нас уже научились делать КАЧЕСТВЕННУЮ автотехнику? Все же знают, например, ситуацию с грузовыми автомобилями, тягачами для фур: уже никогда не догнать по качеству Man, Volvo и подобных, которые отрабатывают без существенных претензий по несколько миллионов км, а Камазы, Мазы рядом с ними совсем не 'играют'; связано это с системой организацией труда у буржуев, когда инновации может предложить любой работник; культурой работы; отношением к работникам не просто как к расходному материалу, как это происходит  в нашем бизнесе",1510128329,27965624
204895,"[id213768341|Георгий], а ты попробуй ввезти машину в Китай, например. Ты туда даже посылку отправить не сможешь, барьеры просто бешеные.",1510136703,4359312
204895,"«Эксперт», а коробка чья?где произведена?",1510148027,208831155
204895,"[id8803079|Дзмицер], т 25 владимрец чешский?",1510148190,208831155
204895,Нет.,1510148621,94515294
204895,Аллилуйя!!!,1510154439,53787349
204895,"Дзмицер, ну вот видите...вы сами путаете понятия. вместо т-25 Владимирец( является трактором СССР) хотят выпустить альтернативу под названием Владимир на основе чешского.и никто этого не скрывает, специалистам известно, что и откуда. И вроде как заявляют о локализации.что выйдет неизвестно. А что там написано про холдинг КТЗ правда.но вроде как заводы, производящие технику, под нож никто пускать не собирается. а что насчет заявлений дать им денег и они разработают.....смешно и грустно. ничего не разработают..некому и не на чем.разрабатывают уже сто лет агромаш 5000 агромаш 180тк и тд. кроме громогласных заявлений и 2х фото в газете больше ничего.а то что выпускают ужасного качества.",1510157209,208831155
204895,"Не пишите пожалуйста капсом так, плохочитаемо. Когда в перемешку с нормальным текстом, так вообще ощущение, что орёте)",1510172882,1705464
204895,"[club26517977|«Эксперт» Online], Читаю презентацию к трактору. По пунктам: 
 - Рама оригинальная сварная. 
 - Двигатель - ЯМЗ-53625. Насколько он импортный? //Вопрос к заводу: А можно ""Common-Rail. Stage IIIa"" - писать по-русски? Мы же все же русские. 
 - Гидросистема. Насос Bosch. 
 - Чьи: КП, мосты, навесное устройство, кабина и обшивка, органы управления?",1510186940,4318926
204895,"Виталий, мосты челябинск, кабина кировского завода, навеска вроде импорт, обшивка кировская, органы управления не знаю, коробка импорт зф. Двтжок ямз норм наш, импортного в нем немного, сейчас точно не могу сказать,но мозги управлния движком вроде бош",1510203912,208831155
204895,"[id50288292|Андрей], Причем тут мои налоги - не вижу логической связи",1510204143,213768341
204895,"[id50288292|Андрей], Уважаемый - я плачу достаточно налогов в бюджет. Ответ понятный!! Попытки съязвить - дешевые, не ваше дело на чьи я деньги живу.",1510209221,213768341
204895,Ты с налоговой,1510219678,213768341
204895,"[id208831155|Alexey], спасибо.",1510228349,4318926
213094,"Помнится, была дама-иксперд, которая сильно переживала за людей, покупающих доллар за 37. Это она уверена в возврате на 60-65? Кстати, почему 60-65? Совсем недавно было 54-56.",1534171402,82951740
82024,и вот от этой рожи зависит экономика роиси?? ухахахаха_))),1415190105,51233501
82024,"Набиулина вообще в цб, как слон в посудной лавке. Один вялотекущий банковский кризис и подрыв доверия к банковской системе чего стоят.",1415190653,276326268
82024,"ЦБ экономит валюту, предназначенную для выплаты дани.",1415191321,2494623
82024,"Обладательница этой ""рожи"" в разы умнее и симпатичнее твоей хари.",1415191749,178007431
82024,"[id178007431|Александр], ну куда уж нам до вас)))",1415191875,51233501
82024,Этот банк скоро будет нашим и будет работать на нас!,1415191949,19354774
82024,"Э.Набиулина - враг народа,ухудщающая нашу жизнь вместе с ЦБ и ОПГ Д.А.Медведева при попустительстве Президента!!!",1415192409,173773652
82024,,1415194730,51233501
82024,"Ничего не поделаешь западные спекулянты уходят. Пусть заплатят за это.

p.s. В том что ситуация нормальная говорит положительный баланс торговли товарами и услугами.",1415195007,115736418
82024,"Цены подскочили очень хорошо, а зарплата мало того что не будет расти, так она еще может упасть",1415205017,26388105
229486,Очень интересный анализ и не менее интересный прогноз.,1564555083,386544340
254073,,1652182581,252556149
254073,Все честно,1652182684,591663780
32890,"банка давно уже надо перестроится, но они не в состоянии... флагман в рф сбер почти начел работу и подготовил но обидели его 4279 3800 1102 6012...",1373705631,25241172
229499,Ну уже читать противно . Вчера рубль туда по прогнозу . Завтра рубль сюда - тоже мнение експерда . Плюньте вы на эту пару бакс -рубас ....все равно - не вам качели качать,1564584677,6961288
106622,"какие скинхеды в 2008. хватит бздеть, многонациАналки",1430762226,54316988
106622,"[id54316988|Виктор], а что не так с 2008? они что именно в 2008 решили разом никого не трогать ?",1430765666,660969
106622,"Скины были еще во времена, когда я школу заканчивала - в 2000м.",1430765833,999896
106622,"[id660969|Albina], да ну это я к тому что нечего всякий мусор собирать... скинхеды под кураторством гебни/ментов/депутатов закончились еще в начале 2000х. есть конечно единичные случаи, вроде борн курируемый АП, но эт так, семки, которые легко щелкают органы... вообще надо смотреть как иных граждан безнаказанно режут - вот тут тенденция..",1430768251,54316988
245889,вырастет,1633023278,352178300
262274,Невозможно ничего прочитать. Неужели нельзя сделать нормальный пост ВКотакте без переходов неизвестно куда?,1678272204,574229147
262274,Ну это совсем уж для глупышей. Отдавать золото за бумажки,1678275449,27965624
262274,"На Форексе всё ок с любого направления можно получить Профит, тем более если брокер адекват и не подводит в важный момент) я с бкс по максимуму использовал ситуацию",1678537936,340252465
229508,Под откос.,1564645330,82951740
229508,Хм... В какой раз?,1564645339,554272531
229508,Очень интересный анализ и не менее интересный прогноз.,1564722243,386544340
245897,,1633090282,324294280
237716,просто тех сук которые производят махинаций с рублём дабы удержать экономику США Посадить в ураноывые рудники вот тогда курс доллара будет нормальным.,1603781176,78200136
196758,Отличное интервью. Спасибо. ),1489443616,4284757
90264,"Торговать нефть за рубль? Нет, спасибо, выводить неудобно",1421837504,200522025
90264,капитан очевидность...что ты можешь сделать для рубля?!,1421838443,2046919
90264,"[id200522025|Сергей], за золото.",1421838516,115736418
90264,А если использовать для расчета  золото?,1421838804,138358412
90264,"Сколько лет потребуется, что бы восстановить доверие к Кудрину? Ни сколько! Таких вредителей надо ставить к "" стенке"" !!",1421839506,19765288
90264,"[id138358412|Миша], золото уже давно не является настоящей валютой и не прикреплено даже к доллару",1421840087,12258002
90264,"Можно к гоvну привязать цены. Чем больше го*на, тем дороже доллар.",1421840482,19354774
90264,Кудрин постоянно хрень порет навальную,1421840569,1420977
90264,"[id1420977|Валерия], ага. Какие-то валюты,международная торговля,стабильность рубля - одно слово,хрень навальная. Надеть их нельзя,сожрать тоже - зачем все это нужно вообще?",1421844026,4637424
90264,"[id12258002|Романъ], я знаю но почему не возобновить такой вид обмена нефть на золото? Что мешает?",1421845660,138358412
90264,"Кудрин емое , а что вы делали десять лет ? в носу ковырялись ?",1421848385,162348404
90264,"[id138358412|Миша], нефть это продукт, при чём полезный, доллар это валюта за которую можно купить практически что угодно( что делают американцы ), за рубль можно купить ладу например или нефть газ уголь не более
А золото это просто металл пусть и редкий.",1421850006,12258002
90264,"[id12258002|Романъ], рубль и доллар это просто бумажки которые обесцениваются каждый день а золото эквивалент ( был раньше) мы за фантики как папуасы отдаем ресурсы))",1421851109,138358412
90264,"[id138358412|Миша], рубль и доллар это те бумажки за которые можно приобрести любой товар или услугу у себя на родине(а в случае с долларом и не только на родине)
Золота на земле слишком мало чтобы сейчас оно стало общемировой валютой и его хватит очень на мало времени.
А деньги это удобно
Меняешь что угодно на что угодно
А что касается обесценивания то на это в основном играет спрос на данную валюту",1421851480,12258002
90264,"[id12258002|Романъ], золото добыто столько что можно каждому жителю России золотой унитаз поставить))  и на него точно так же можно преобрести любой товар в любой точки мира))",1421851701,138358412
90264,"[id138358412|Миша], его нужно производить чтобы оно было валютой. Если строить мировую экономику при текущих запасах, дефляция будет просто колоссальная, золото будет у себя держать совсем не выгодно",1421851929,12258002
90264,"[id12258002|Роман], а золото никак не просто металл. Он применяется при изготовлении плат, микросхем...",1421854080,16087734
